"ENSRNOG00000001031",0,0,0,2,2,0,0,0
"ENSRNOG00000001032",57,51,63,83,66,32,74,88
"ENSRNOG00000001033",64,52,59,72,59,25,69,72
"ENSRNOG00000001034",85,72,82,99,84,33,102,96
"ENSRNOG00000001035",49,49,52,62,55,27,53,53
"ENSRNOG00000001036",103,117,108,105,113,50,143,154
"ENSRNOG00000001037",29,16,19,36,19,9,19,22
"ENSRNOG00000001039",52,56,49,67,66,31,74,72
"ENSRNOG00000001040",20,11,34,40,27,13,28,32
"ENSRNOG00000001043",42,38,51,73,65,22,57,40
"ENSRNOG00000001044",126,93,127,143,162,43,150,166
"ENSRNOG00000001047",1,1,3,1,1,0,2,3
"ENSRNOG00000001048",1,1,1,2,0,0,0,2
"ENSRNOG00000001049",1009,1040,1042,1143,913,461,1260,1205
"ENSRNOG00000001050",191,217,243,240,226,95,235,318
"ENSRNOG00000001052",5,2,8,5,6,2,10,8
"ENSRNOG00000001053",162,147,189,247,175,67,192,171
"ENSRNOG00000001055",26,31,42,50,35,35,39,45
"ENSRNOG00000001056",195,186,259,274,224,98,240,279
"ENSRNOG00000001057",1055,1016,1169,1490,1302,458,1347,1598
"ENSRNOG00000001058",71,79,83,102,95,57,91,71
"ENSRNOG00000001059",63,49,44,74,55,22,62,47
"ENSRNOG00000001060",86,101,102,112,106,40,89,103
"ENSRNOG00000001061",74,79,84,101,77,32,71,117
"ENSRNOG00000001062",8,5,7,9,14,3,4,4
"ENSRNOG00000001064",235,216,239,287,256,91,299,281
"ENSRNOG00000001065",21,24,19,34,26,9,30,22
"ENSRNOG00000001066",1,0,0,0,0,0,1,0
"ENSRNOG00000001068",398,437,421,618,483,195,511,528
"ENSRNOG00000001069",125,146,137,159,112,71,125,167
"ENSRNOG00000001070",62,70,55,61,59,20,85,71
"ENSRNOG00000001072",94,89,110,119,96,62,102,123
"ENSRNOG00000001073",266,259,241,323,266,100,324,396
"ENSRNOG00000001074",34,37,39,40,33,31,55,60
"ENSRNOG00000001079",44,43,51,46,41,14,45,62
"ENSRNOG00000001080",109,94,141,117,114,60,106,108
"ENSRNOG00000001081",9,11,10,14,8,6,6,13
